cell_code,truth
FDz4UmhMgo,dopaminereceptor
AwPl7lVMGy,dopaminereceptor
hDGcJfnfMy,dopaminereceptor
jhwr7hc0PS,dopaminereceptor
OTdYcxZY3I,dopaminereceptor
EDAR2qZtmY,dopaminereceptor
Bil3a9mcJ5,dopaminereceptor
Rjw9O0wZua,dopaminereceptor
kPQKVte829,dopaminereceptor
o8GC49YH4P,dopaminereceptor
jkmwbUuvDw,dopaminereceptor
oC9EraZ2Fq,dopaminereceptor
j9CngKqQ08,dopaminereceptor
IYHEejHh9b,dopaminereceptor
55AsJFvFiL,dopaminereceptor
NqignGrnL0,dopaminereceptor
RadwMcnMZ3,dopaminereceptor
LA3KzwSJGs,dopaminereceptor
HpKZLjn3tw,dopaminereceptor
riNGlXQ0b2,CDK
l88R6ggj3m,CDK
RqyZX8sjAA,CDK
fbuWrXZ1wD,CDK
w715lQJsUJ,CDK
NhWWcAfTXV,CDK
pYdp8ccRRO,CDK
3ZSWW3PQJy,CDK
3cAoJEwVNB,CDK
N1Fzw9NWgk,CDK
mQTBDkWAfP,CDK
JwTbA45Ow5,CDK
Cn9bcCLmP3,CDK
Vr2e6KNKl2,CDK
jgxv103Z4w,CDK
lA8pY8tuZ5,CDK
0LMbdDjRzn,CDK
ruhHBnkx3H,CDK
zmV8XJutDd,CDK
3eHaQUGLoU,CDK
QaFfH3VTIj,CDK
J5EuYeq39B,CDK
qh7e85gGb0,CDK
dzAUO207s2,CDK
NoNKPn3Ogm,CDK
7e8pzl5RKX,CDK
Pfjgo1EHuS,CDK
IwtmJdfTyU,CDK
JbI8oc8xMt,CDK
TlrQMBQTll,CDK
rtM1EZOR6S,CDK
gC0wUw9dUU,CDK
SkPRzDG9PA,CDK
c0TppDylFW,CDK
DZaTuojCsB,CDK
tHGlZs3MqV,CDK
OZie2Ep7TQ,CDK
dWOhI35hRC,CDK
6PzgB4rfI1,CDK
xhhmJdyX9p,CDK
As5T3JXWI8,CDK
y3yHUOdvof,CDK
OzDE65GtxZ,CDK
mmh2VGu9Pz,CDK
z54SgozCpi,CDK
zVLHdCiozQ,CDK
hRxWv2nktc,TopoII
GQSNfHoKSh,TopoII
1fLpe13ISH,TopoII
oWYaCwlh8v,TopoII
BMHc2heHQA,TopoII
rbH4jQAzKQ,TopoII
TH5kJ3fTeO,TopoII
nZmyK7IpLb,TopoII
ceuZTOig36,TopoII
azxaYO4Op3,TopoII
z9viFdcxm0,TopoII
FfcUmLIjbW,TopoII
ErTzxgaW2T,TopoII
JNnAlGdYom,TopoII
VAV1jOnbC1,TopoII
D6NqQ285gz,TopoII
kFcGXnS9bn,TopoII
FHy3kgCrHM,TopoII
CyHhm95q6r,TopoII
mV2G85JDBW,TopoII
T2ohvDE3fL,TopoII
P0ZTXWTwT4,TopoII
IVtdu6oNCc,TopoII
uIqVhHtZll,TopoII
mbO2SQ1ljx,TopoII
GhxnFwywiY,TopoII
e0U0EZg7yY,TopoII
rrDvyTFmQs,TopoII
4h0FPdog7l,TopoII
QiTgDFw6q5,TopoII
n6XJuh1HXq,TopoII
gZlgx4mOlc,TopoII
R4nDs9pmhO,TopoII
dHRUlJdG8b,TopoII
yUPde1ksdR,TopoII
kH5E1LuJfc,TopoII
ulgGQsDfjH,TopoII
dWNeLLHae4,TopoII
jzVwWngkHb,TopoII
DJC9nGI4gg,TopoII
HcuAkSUr0t,Ca2
9GBO79ayq2,Ca2
5al7yeBOtw,Ca2
aEZe8m3jzs,Ca2
ZL4qjvLjIE,Ca2
KeI6aFCi5Q,Ca2
5JxuR37fXD,Ca2
vhMeQ5xMpn,Ca2
c3zbE3YaGU,Ca2
iNeNLAB9ay,Ca2
PTlWfl5Qjm,Ca2
Zz2l64SjfB,Ca2
FhucqzDeIr,Ca2
IznXFWT92T,Ca2
K68YUi1MxW,Ca2
8bNniHgfnf,Ca2
loyJ23P8X8,Ca2
x8b9n9LcWc,Ca2
TW7IjcGi0N,Ca2
QIajCF2nkp,Ca2
TWbxaUIwSO,Ca2
1ZGk0G7okl,Ca2
G7zfUAAbYZ,Ca2
HmseElghdc,Ca2
fZFJcXfM9P,Ca2
j5whoY30aH,Ca2
egEbM4UKAW,Ca2
qRS8KV1y9O,Ca2
V5ObWtKKBY,Ca2
SJ7OY4vNRD,Ca2
fZrOQ7oS3Y,dopaminereceptor
e2VPeYOW1i,dopaminereceptor
xgXfdB4Hse,dopaminereceptor
O2CDUkn4kh,dopaminereceptor
6bg2vJfnp7,dopaminereceptor
FLFaKdkh37,dopaminereceptor
05TY3Iu3Q5,dopaminereceptor
AVNikeRU66,dopaminereceptor
lztEKy3nvb,dopaminereceptor
BnK6Eoqg3k,dopaminereceptor
cdoLuG8Myn,dopaminereceptor
ESSxdkYbwe,dopaminereceptor
ByXvdePmbb,dopaminereceptor
VawCgcm0qT,dopaminereceptor
SdOoPELNZG,dopaminereceptor
JOGi9t2t0y,dopaminereceptor
W6lbpXafDA,dopaminereceptor
xfQdcHogg1,dopaminereceptor
Jw5z1mWnC3,dopaminereceptor
rGSxErclzY,dopaminereceptor
Yd0LnxfUPT,dopaminereceptor
krdHqdY7MZ,dopaminereceptor
tFD9EG0Clr,dopaminereceptor
4oyMGFrAmf,dopaminereceptor
TWXeZuLwnz,dopaminereceptor
TO26puElm5,dopaminereceptor
RN9OPUmKmA,dopaminereceptor
7c7OwbfrEJ,dopaminereceptor
CDdzDeSWfI,dopaminereceptor
DkN42XWq73,dopaminereceptor
2MbwHmb1Fh,dopaminereceptor
dNTRor3Je7,dopaminereceptor
0BcWbkbwNL,dopaminereceptor
gnuXM5CfRH,dopaminereceptor
POEn5mWpdO,dopaminereceptor
8K9vNFl4fn,dopaminereceptor
cUeCEoVKRt,dopaminereceptor
DtVnripQro,dopaminereceptor
zy3qO8JFkh,dopaminereceptor
OhLfVDMI9L,dopaminereceptor
7u0ayYKR9q,dopaminereceptor
YIwbNPeC82,cellcycle
t2bTEuzOTm,cellcycle
gvOSEtfv64,cellcycle
jnAWzJOeCt,cellcycle
cVz9t8ruH6,cellcycle
KkzSEIdxWB,cellcycle
kAdc4SlfiM,cellcycle
7CXO50DoZU,cellcycle
jb7U3z1Okd,cellcycle
7R45Tt51CU,cellcycle
aUOI1jQdMI,cellcycle
f1R8i4y8SF,cellcycle
16Pe5NHmNI,cellcycle
ukBUDpAnev,cellcycle
w0oHgH0zjK,cellcycle
8aH8kAfNDf,cellcycle
dl0Z8b2m0y,cellcycle
LIkToB0zYO,cellcycle
BTQFkoCF8K,cellcycle
4XaMw8x100,cellcycle
ojRJP2F8Pq,cellcycle
Vw2UhWEHjm,cellcycle
5Vo1rD2nqX,cellcycle
VzyHOGJ3DD,cellcycle
szO4EVHz2q,cellcycle
49Xmp8nzF4,cellcycle
OdQkbSQVPw,cellcycle
gWE15shhtX,cellcycle
n8aS4qXXcz,cellcycle
iFwhfBtZ0X,cellcycle
V9mCMZirCN,cellcycle
3zOFKN8E8G,cellcycle
vN1EnSLTPg,cellcycle
7ebgEHw1Xw,cellcycle
au6eKdY14r,cellcycle
g8ywkCuOfU,cellcycle
2MBYOtPVYb,cellcycle
NgX3a1ba3t,cellcycle
GBOurwVwkt,cellcycle
8UcoQVaoxb,cellcycle
l5wfgRAvfA,adrenoceptor
N2mpiXx6U8,adrenoceptor
k6YXsS6HP7,adrenoceptor
q3jt2Izkc5,adrenoceptor
bPSRny3OEY,adrenoceptor
fo0RwuaoeM,adrenoceptor
aVkFpac9dv,adrenoceptor
RElHbf49TG,adrenoceptor
LLbnKLvtkx,adrenoceptor
ObvGYgCugj,adrenoceptor
WQm4M5N9LJ,adrenoceptor
NAooGBH3a0,adrenoceptor
iCZbC7lEav,adrenoceptor
A6ntKyWXAL,adrenoceptor
RwBrNdWYmu,adrenoceptor
1qRmFxzSNg,adrenoceptor
xOk2RWgJd0,adrenoceptor
QCuTYoKVZV,adrenoceptor
H42fEVtGek,adrenoceptor
SQDq0jUvId,adrenoceptor
XVjMpQHsLa,adrenoceptor
lP9htEa9W0,adrenoceptor
6lUn3cBWnf,adrenoceptor
QjiQXVVkhc,adrenoceptor
CTyK2DZk6c,adrenoceptor
CT3AXa8DHi,adrenoceptor
3uDUfblQa0,adrenoceptor
7LspUqeDcA,adrenoceptor
Stpm6xhdLa,adrenoceptor
vvKLj4XlSN,adrenoceptor
IwlOcEfhXM,adrenoceptor
RxJQDROzuQ,adrenoceptor
T6V57pavbb,adrenoceptor
a9rUVhrFtN,adrenoceptor
ZFO4Ai0C0D,DNA_intercalation
JBFfXuyLf4,DNA_intercalation
WrQnurdl4d,DNA_intercalation
ISHfDAFjua,DNA_intercalation
D1oYPTf3Yo,DNA_intercalation
0CemCxTnvQ,DNA_intercalation
IiTiuLSres,DNA_intercalation
3RJqtgjniG,DNA_intercalation
YRsdedTCfK,DNA_intercalation
SOGnISNRvS,DNA_intercalation
VP4pJkvrQf,DNA_intercalation
7Q383LR8nR,DNA_intercalation
6UEgtmyB55,DNA_intercalation
SxLqImUnFL,DNA_intercalation
JwvSm5hmfh,DNA_intercalation
rNghK6T1xQ,DNA_intercalation
tJzgIeDXrq,DNA_intercalation
PfAep62QwX,DNA_intercalation
sHzkRzi6Wi,DNA_intercalation
o4oeBXh7Fm,DNA_intercalation
b3yIo1pzOI,DNA_intercalation
Q3zlDgUCfP,DNA_intercalation
97nDQEJVWH,DNA_intercalation
1AggeJ7EVA,DNA_intercalation
UBASMYIAAj,DNA_intercalation
8wJXgsPzbo,DNA_intercalation
U4lBPRuB21,DNA_intercalation
Mf3Feqqf58,DNA_intercalation
xrzyRBUut0,DNA_intercalation
Ck8V3grRlf,DNA_intercalation
pRWe1FEjwu,DNA_intercalation
CIhqSltURt,DNA_intercalation
0hMOJvYzYY,DNA_intercalation
dBFAxeJUla,DNA_intercalation
bczTEg5KX1,DNA_intercalation
2R0a2Cd8Bk,DNA_intercalation
xPqWBOxVhD,DNA_intercalation
4H5JDZQChb,DNA_intercalation
gvht49xkbF,DNA_intercalation
tlogOyes6n,DNA_intercalation
aTACVEy1Pz,DNA_intercalation
vzUIXCykEY,DNA_intercalation
VIxUKPm2My,DNA_intercalation
GHKrlqxp0P,DNA_intercalation
5pwpDkAqyJ,DNA_intercalation
e45dLd1OPP,DNA_intercalation
bRrXOQBAHs,DNA_intercalation
PKwTl4vtkd,DNA_intercalation
ZDUTowxpUS,DNA_intercalation
6u35riACJY,DNA_intercalation
ImpZw1DsPg,DNA_intercalation
Liekj1Dq9l,DNA_intercalation
YT8uLF2DBM,DNA_intercalation
Qxl9jM5q4r,DNA_intercalation
rzeoA42Sko,DNA_intercalation
hRus4VzwHn,DNA_intercalation
IZrv8icsvX,DNA_intercalation
VJbgmOmQSL,DNA_intercalation
KlyOV4TARS,DNA_intercalation
NDal4brO5u,DNA_intercalation
ylKRdNBk6f,DNA_intercalation
sCYwGZyUUU,DNA_intercalation
WHqiYb36OY,DNA_intercalation
dc8LhSkbB2,DNA_intercalation
p0IRStS5ae,DNA_intercalation
s3vTABsgnI,DNA_intercalation
nr6HBdaiRg,DNA_intercalation
Zl4OpB2Fjz,DNA_intercalation
mnn5lmgKR6,DNA_intercalation
dbgBbwprFK,DNA_intercalation
ToBn2cgkLg,DNA_intercalation
nqhY8VggQ9,DNA_intercalation
vnbBatilVt,DNA_intercalation
GP0YnuuNG5,DNA_intercalation
QUkigMkWP7,DNA_intercalation
yLJagPozuM,DNA_intercalation
frxYflOeb0,DNA_intercalation
ZKyIEmMBvl,DNA_intercalation
za2lUSAPne,DNA_intercalation
g8bWJPXmsz,dopaminereceptor
HBwc3qbkrB,dopaminereceptor
M0M7YH3J09,dopaminereceptor
e791BXZFh8,dopaminereceptor
9XxfnqApLY,dopaminereceptor
EgsBxx5RBf,dopaminereceptor
BJUonz66UG,dopaminereceptor
afBMENvrk8,dopaminereceptor
kvhL3dKnSw,dopaminereceptor
jUm2FRqbaV,dopaminereceptor
HLpAWrWopu,dopaminereceptor
wvAWFgxWp9,dopaminereceptor
4ZE9VufnY3,dopaminereceptor
9YmlRuYyXb,dopaminereceptor
0iKmiiggEp,dopaminereceptor
YKU9ctrtt7,dopaminereceptor
sXWJmmI20D,dopaminereceptor
ont5n8Ab6d,dopaminereceptor
LXPHPKRlSN,dopaminereceptor
ThHsbAJd3T,dopaminereceptor
ChzaiFSj3C,dopaminereceptor
FYeOY2XOLA,dopaminereceptor
LORREKOPC4,dopaminereceptor
7TaoXSH63X,dopaminereceptor
aIChuW9VDS,dopaminereceptor
R2TDGojTqC,dopaminereceptor
DSkssRhtbS,dopaminereceptor
DfiVlZpQiz,dopaminereceptor
Ju1SjupGut,dopaminereceptor
0sLcul70mX,dopaminereceptor
5jtOcaC78o,dopaminereceptor
H01UcGAIi7,dopaminereceptor
UODUyEX9pk,dopaminereceptor
ozhN46rxii,dopaminereceptor
rgR0Hw1gzJ,dopaminereceptor
rF8wHw2K0S,dopaminereceptor
cK5F1nLihW,dopaminereceptor
81wEPuZHyc,dopaminereceptor
AezXHfj3SF,dopaminereceptor
GeI0ASIS4X,dopaminereceptor
57nDdDWIYs,dopaminereceptor
J8IW9mKYFc,MEK
CGokCl9B4V,MEK
N89E6sTUFE,MEK
8PtMS7GqbK,MEK
VNbqBh4cxG,MEK
NjRtTb1Yiw,MEK
Vs5TwZgTIO,MEK
LKuAfXDg5Z,MEK
dPVLETw8Rd,MEK
WbrFcc9eWH,MEK
OjhZ5RxL2V,MEK
F7DtddcAMS,MEK
IV5M3JAWgc,MEK
o3o216WkzM,MEK
eDSUOFdVc6,MEK
4JGXngwVGU,MEK
TsKoZroQk9,MEK
5MKY2j7BZw,MEK
80AzXkzRAO,MEK
jGrBehl97z,MEK
E5J9pVKQY0,MEK
VEmAfHEtMl,MEK
SDWkmIymhq,MEK
7oK8WgAUe5,MEK
U3LnCMFqHi,MEK
EJZtw6t5xI,MEK
9t3ySepWpE,MEK
olUlWE1RoA,MEK
veHwTn06o3,MEK
9HIjU7gzNM,MEK
XbZncQ8Ba3,MEK
sm01uTZxSL,MEK
sW9e36Ye4v,MEK
NO9FrQRgS4,MEK
kW3NR98QkK,MEK
41sKAQZKbH,MEK
3knliwARRz,MEK
kSPDQQxO7G,MEK
Pn2jihFDDZ,MEK
JKi3lCTO1e,MEK
VLSd5Bdcx6,MEK
7tQzUXrbWi,MEK
9uKVd7ZS2g,MEK
Bk5aV8UG33,MEK
wEJehnC9fp,MEK
2ZqQAW3mko,MEK
9XwJ4PWuvk,MEK
prK8sy1b8p,DNAMetabolism
RCJwITwQAp,DNAMetabolism
VAmYkESbv5,DNAMetabolism
WryrAeAdHl,DNAMetabolism
Go1ZhdXf3h,DNAMetabolism
Oi1IdglFf1,DNAMetabolism
6wDYfKjcD5,DNAMetabolism
kQTltn0XWJ,DNAMetabolism
q7lRKC8w1p,DNAMetabolism
yRABsCRSxS,DNAMetabolism
BV3B7v3X2W,DNAMetabolism
7PdMr9IVPs,DNAMetabolism
ApdFxtr88P,DNAMetabolism
ECcl429wOM,DNAMetabolism
7Bx75cwTLq,DNAMetabolism
M0LTG4LKrD,DNAMetabolism
fhMv1nMqMS,DNAMetabolism
PEAw5F1XyQ,DNAMetabolism
HQ3FZpGFuw,DNAMetabolism
SjBGFuqYuD,DNAMetabolism
CU3wbTjQph,DNAMetabolism
WePD0Wjx0T,DNAMetabolism
wfC7ilorft,DNAMetabolism
Rlt799AA9h,DNAMetabolism
P7cWgPjwoR,DNAMetabolism
FaKVZVQNYZ,DNAMetabolism
vKq2tP6wJb,DNAMetabolism
GCt3a545J8,DNAMetabolism
4Y1K1T16pE,DNAMetabolism
unhZj1u75w,DNAMetabolism
aTuvaYhJEn,DNAMetabolism
60wXCko5Ka,DNAMetabolism
9pxY7avohz,DNAMetabolism
kcZNk6s4LD,DNAMetabolism
ITrAPItXkt,DNAMetabolism
LjV1jxk2yM,DNAMetabolism
s6nPBcZVtT,cMyc
CVXz8k6tsL,cMyc
o01wAqAR0x,cMyc
l6dbxPY4iy,cMyc
Vh8cCqfsod,cMyc
qTyZcVRyPp,cMyc
1RJgpVn6Uv,cMyc
FMhdPcb5TU,cMyc
Fmp8ZLTeZ6,cMyc
Bosvw86dUd,cMyc
HhQogvRn4V,cMyc
lS40Rsu7Dp,cMyc
M9qCefOkPc,cMyc
nuMkRtfcaN,cMyc
xqCcNLwSYI,cMyc
GNJd4TITlR,cMyc
b2daKaZTek,cMyc
dUQVdBnwFR,cMyc
OEmTFCUWVQ,cMyc
DLb3drlhlD,cMyc
i8inOlgnOJ,cMyc
6VWEUORvdf,cMyc
VDlbLds0Qt,cMyc
nLyxxutliQ,cMyc
Rz5pvYPxEm,cMyc
bIBxavW3ME,cMyc
hffbGAQOxf,cMyc
IAwyoVnb9z,cMyc
lLYuyn9TbU,cMyc
vpx359JdA8,cMyc
ilsBLXcYC4,cMyc
t5fQ6wyg4s,cMyc
HhiePyUKzG,cMyc
O2XzPa0RFP,cMyc
PMqZXYALmi,cMyc
GFw7oTv3zo,dopaminereceptor
mJ8KLn9d9b,dopaminereceptor
SlTCy1SBMK,dopaminereceptor
tPMSgnZyaA,dopaminereceptor
xM61oZTGIW,dopaminereceptor
pOTO5XXACM,dopaminereceptor
67IZmd5vLY,dopaminereceptor
pCs1KPQtuS,dopaminereceptor
AwjUT75rpD,dopaminereceptor
IudoZH6ypO,dopaminereceptor
gmu3siWeeI,dopaminereceptor
spNVWMyxHl,dopaminereceptor
i28l3Mx7DZ,dopaminereceptor
onZulvgTWi,dopaminereceptor
tSlcTEtCqN,dopaminereceptor
MCAW2yaUoh,dopaminereceptor
8kojUzbv7l,dopaminereceptor
d7eNKZWTO7,dopaminereceptor
9qMnKdjzEj,dopaminereceptor
IUM7X7zIsK,dopaminereceptor
0YNdtdRgSV,dopaminereceptor
WsxrfiN6aF,dopaminereceptor
YQDKNmwaYc,dopaminereceptor
V4ecIuOtOB,dopaminereceptor
VTvGDuDVMY,dopaminereceptor
rb90KDTF8D,dopaminereceptor
VPBOIf2LrB,dopaminereceptor
7donM8iyTT,dopaminereceptor
hMVzWETvMt,dopaminereceptor
xgfOmeAMSM,dopaminereceptor
npn67y8n6R,dopaminereceptor
ihg8arBAal,dopaminereceptor
plD2y16AtG,dopaminereceptor
iJ5BYHFZcc,dopaminereceptor
tvjAGTYWNf,dopaminereceptor
W4HmhwiwjR,CDK
v3fM3Fl28a,CDK
wm6GNaChsj,CDK
zJ6GKGFg5M,CDK
jXNWD87b8G,CDK
kmlqIcrZKS,CDK
Xbha44C3fW,CDK
wWdkTPdvfg,CDK
KNYPAnHEYb,CDK
E8GXFFy8N3,CDK
oZ4UDcQs9p,CDK
VRR1TJEmXh,CDK
wezQWaWic6,CDK
I6KXnFN4h1,CDK
YpaD9YM232,CDK
K0URyB73rc,CDK
gPpcuBoVX1,CDK
uDgVaDUg3T,CDK
B5m3ADoARM,CDK
dPJTRNqwYT,CDK
TACqI299Cp,CDK
6ryY0m7MZ0,CDK
dCIFT8l027,CDK
Ih0VtNjAB7,CDK
tMjlxKId5D,CDK
7TpvhXU1Nr,CDK
dBMkXBKRhQ,CDK
YZtjrxKKIE,CDK
KvaKTkznru,CDK
ecb0kDDvwg,CDK
1zA6Zx6KxE,CDK
k9qNCmJ8EK,CDK
zdh7LZj5zd,CDK
FNUFyssN2x,CDK
a0OojJYoDM,CDK
L3ikls00nZ,CDK
DxInYwXc0T,CDK
MyFKPRDsEW,cellcycle
UD3n2E4fAn,cellcycle
G0aDmhAjbL,cellcycle
ai63TNHzUk,cellcycle
duC8AvkK53,cellcycle
V4EbvHgy4N,cellcycle
2VhH9YDIaB,cellcycle
GVoihxKphI,cellcycle
gfrjLAdpvP,cellcycle
D1lZ5SrlYC,cellcycle
r7Rr0TWpiV,cellcycle
5LjlIvkK7C,cellcycle
wrdQFKf6SI,cellcycle
6rNQM79BhL,cellcycle
HcSgCFKAFs,cellcycle
fuZhf4og8P,cellcycle
GXGoEagjCh,cellcycle
UBrgSgbir6,cellcycle
cWMcotoFd9,cellcycle
v43oyzuBoS,cellcycle
ZQbmfbZwQ8,cellcycle
JKYZ1JyeEp,cellcycle
jIJ3o0gjw1,cellcycle
B6Lay2zssi,cellcycle
4Lr5I6hTAV,cellcycle
XEsFRIqsRI,cellcycle
ChdNqSARJR,cellcycle
u2EGlG9wmI,cellcycle
ykqOG5e4tN,cellcycle
oIyitvDdhS,cellcycle
dKt1StYsXT,cellcycle
0tCFfeEDyy,cellcycle
T58oTJAxcR,cellcycle
vMFrtWJjJh,cellcycle
bXKVqXp5Hw,cellcycle
tmgOHH9Yft,Tubulin
4n5HP8sigt,Tubulin
nA88t9OLJe,Tubulin
MT8t9VRdmp,Tubulin
jk2DrzXcMh,Tubulin
QTMXeBTX8r,Tubulin
HYnYdRIuyp,Tubulin
ki8yEDQErE,Tubulin
XHBXm8BogU,Tubulin
qfg26RKrYV,Tubulin
lxu5d4A2Mi,Tubulin
BLqoziT2O2,Tubulin
NYmQoieGwd,Tubulin
ju9g62YKO2,Tubulin
CU11b4tJjP,Tubulin
0nFlTbf87Q,Tubulin
ZuVTAc9WwC,Tubulin
YmK4yokdTa,Tubulin
GVnBQrkjFU,Tubulin
LsgUhTOuM3,Tubulin
zal7RCBDqy,Tubulin
OfYrnEsB79,Tubulin
7vGhy6hqoO,Tubulin
OFY4dKDTIt,Tubulin
P1Ls0wbjjd,Tubulin
RpxlH0OpWx,Tubulin
y3L4J3PTUW,Tubulin
asj8wCYkte,Tubulin
O6UPPlYDO1,Tubulin
5WsMB7HNRk,Tubulin
5B2T1WNkZJ,Tubulin
7TQPmSbzHV,Tubulin
YKV36LATx4,Tubulin
08bqCZscbi,Tubulin
ymFULzZYvi,Tubulin
GGszaMDmsJ,Tubulin
WS3MvPIIpN,Tubulin
r5u5fMEYjV,DNA_intercalation
zvl5t1uPtO,DNA_intercalation
p50TX3QEjc,DNA_intercalation
soHquRCCzZ,DNA_intercalation
vOkqgsSK2S,DNA_intercalation
JKVcr7fAHn,DNA_intercalation
FUpOC8C1pe,DNA_intercalation
rlEIsjfVhV,DNA_intercalation
UfVI5tXmOd,DNA_intercalation
FEuSQhoZBc,DNA_intercalation
IC3ndcFgNs,DNA_intercalation
vzA7G77Tbn,DNA_intercalation
i8KqbN9sam,DNA_intercalation
T8HP4iKGdb,DNA_intercalation
RWSboVn6YQ,DNA_intercalation
x3AghnPGX6,DNA_intercalation
Z7DjamOC3I,DNA_intercalation
DEXShCSaHx,DNA_intercalation
uRhE42d8X0,DNA_intercalation
sSqwmyEXvD,DNA_intercalation
a6u0B9Zoyg,DNA_intercalation
NQ0vEUDpeo,DNA_intercalation
nHB5TPhG9I,DNA_intercalation
4iy92efYWq,DNA_intercalation
xhRZapT2Ka,DNA_intercalation
qrdVvLOyY6,DNA_intercalation
8njxF87bpQ,DNA_intercalation
mH0E9lLv1T,DNA_intercalation
FiS76GXOSb,DNA_intercalation
ndcGpQIhZh,DNA_intercalation
dYSqG0nRNn,DNA_intercalation
WkaUoW7Mo5,DNA_intercalation
vN01UeOENE,DNA_intercalation
NjsTQ03A18,DNA_intercalation
CUnfSGc6yH,DNA_intercalation
VaCOXiHHBq,DNA_intercalation
zZxPVz5ifx,DNA_intercalation
lSAKvBIcr2,DNA_intercalation
ZUkcWf8DUr,DNA_intercalation
w2Ddwp0E92,DNA_intercalation
6jCMCQR3lA,TopoII
ASEnsGNR0Q,TopoII
bqLhnqL4kz,TopoII
FQBJdRjK2F,TopoII
fi3gDJ38tQ,TopoII
OCEBtGdsu2,TopoII
vbDEkyCVo4,TopoII
3VxJs5Wf5v,TopoII
0piO6OnFAi,TopoII
8VH7MoXjDD,TopoII
idediyTMWG,TopoII
OsavHLJEB2,TopoII
wnnV9YaNEX,TopoII
vMD1D416eS,TopoII
1RuBNmjNhJ,TopoII
1NmrMzWEWK,TopoII
LS2kTTsKZr,TopoII
bd45zAjm4h,TopoII
K2f3JaHTWj,TopoII
fT58Bb7bsv,TopoII
YgA4kmLNsp,TopoII
FjIv89WtCy,TopoII
0UmfHH2zBB,TopoII
6tZzoWNkxn,TopoII
sZt7TQD6JL,TopoII
O3texsh2Ox,TopoII
4ObKTwOPc4,TopoII
a4PUDurhs6,TopoII
820xOnUvsW,TopoII
L8A3KB4EGP,TopoII
PQIVIx8m2u,TopoII
6t1TJ7R1Uw,TopoII
GlryZezedG,TopoII
1P61fDwylF,TopoII
jVvgQ9ZFwe,TopoII
y5BNeKsngc,EGFR
OhlkpF6Kka,EGFR
kLjoEnpKs0,EGFR
qztmtDdQNR,EGFR
PPd2X7m3ZX,EGFR
j113oDzBgg,EGFR
FIsuISxdvJ,EGFR
tp2qaSmYzT,EGFR
AFzTy6AyW8,EGFR
l61y6K9xzo,EGFR
GTGUg4vxyJ,EGFR
OBPz99sbFL,EGFR
otRNcktLBw,EGFR
4Yc16KYYDp,EGFR
MSszfT0P3h,EGFR
LCpmhGqa3V,EGFR
7KnZD7cqdr,EGFR
10mkVtg1Qr,EGFR
MtzHLod5Mc,EGFR
upxiwXVEtP,EGFR
UUMPAkE3FA,EGFR
mZMeZuQVQf,EGFR
jVwBshLdMT,EGFR
N1ifxATuQv,EGFR
otdQkweBzX,EGFR
v0DcB1m56h,EGFR
uwdbTnW9o1,EGFR
P1iQtOGK0E,EGFR
qvS8BgoNPY,EGFR
GxjjmQUuWn,EGFR
mX4E4TOPKr,EGFR
3jIpoZMeoM,EGFR
1H36GMBLwi,EGFR
PIEaXd0XUl,EGFR
T5CoUlu6EQ,EGFR
4qrRsefjdN,EGFR
cuBz4ZttSu,EGFR
q31teheECa,EGFR
SNDS7nTvfZ,EGFR
Mi1E4f42As,EGFR
XgZvmwn2P4,EGFR
zXk7oQexKN,EGFR
Xql6obt5m4,DNA_intercalation
306JEaUVmJ,dopaminereceptor
WAmn82jVSX,dopaminereceptor
MOtiEA4U7B,dopaminereceptor
cnXUpI3wqt,dopaminereceptor
BOtTqm8y1D,dopaminereceptor
sfEnPzPYE9,dopaminereceptor
aPaDgO0v2K,dopaminereceptor
trlaYfe44Z,dopaminereceptor
VwWpnzNO7G,dopaminereceptor
3hyC62b34m,dopaminereceptor
ioWbpB25CA,dopaminereceptor
SWrR1iUnxG,dopaminereceptor
xR3XPzA3Ci,dopaminereceptor
pg0hdPFFHN,dopaminereceptor
X0KTLyFSLV,dopaminereceptor
5NxIiedBhE,dopaminereceptor
UQnzBbZiBW,dopaminereceptor
RVSX4GVfFB,dopaminereceptor
Ur54DPRB5o,dopaminereceptor
BqbO0Vta9t,dopaminereceptor
LmoktmAOp2,dopaminereceptor
BiBmOAmj8X,dopaminereceptor
EazMJ3oiHI,dopaminereceptor
V5vK9czINo,dopaminereceptor
hlR3cGWRul,dopaminereceptor
e6JyLFk2c1,dopaminereceptor
rHi9sdADC0,dopaminereceptor
8k42ZyjQ0V,dopaminereceptor
vrBCaHkyYa,dopaminereceptor
HmasGhIK8G,dopaminereceptor
Pc64uQWN2C,dopaminereceptor
i70jCcGxcu,dopaminereceptor
JN5lPluATY,dopaminereceptor
tpykLaiup1,dopaminereceptor
HViigvm1CJ,dopaminereceptor
RPpi8o4zqs,dopaminereceptor
AZH1JYzsBE,dopaminereceptor
b0ULBbHDb6,dopaminereceptor
hbjDfC0eC3,dopaminereceptor
dkiu53vfrw,dopaminereceptor
YyitlYFSWv,dopaminereceptor
XikqcJ99kd,dopaminereceptor
qmMtOZR0GH,dopaminereceptor
smAfRot31a,EGFR
WRgBTp5BKG,EGFR
tWXOKuuTpm,EGFR
YJ0v0jCBL3,EGFR
HzO49z6vst,EGFR
IFWs2t7xOg,EGFR
tG90Kgwrsr,EGFR
rqYRQW3Q8K,EGFR
aMf35JEEzp,EGFR
4kVMnhxwLK,EGFR
